League,Date,Get,Pay,Value,Confidence,daysIntoLeague
Delirium,2020-04-29,Chaos Orb,Regal Orb,4.66667,High,48
Delirium,2020-04-30,Chaos Orb,Regal Orb,4.5,High,49
Delirium,2020-05-01,Chaos Orb,Regal Orb,4.4,High,50
Delirium,2020-05-02,Chaos Orb,Regal Orb,4.21138,High,51
Delirium,2020-05-03,Chaos Orb,Regal Orb,4.24873,High,52
Delirium,2020-05-04,Chaos Orb,Regal Orb,4.2,High,53
Delirium,2020-05-05,Chaos Orb,Regal Orb,4.2,High,54
Delirium,2020-05-06,Chaos Orb,Regal Orb,4.2,High,55
Delirium,2020-05-07,Chaos Orb,Regal Orb,4.27916,High,56
Delirium,2020-05-08,Chaos Orb,Regal Orb,4.3,High,57
Delirium,2020-05-09,Chaos Orb,Regal Orb,4.93046,High,58
Delirium,2020-05-10,Chaos Orb,Regal Orb,5.9,High,59
Delirium,2020-05-11,Chaos Orb,Regal Orb,6.0,High,60
Delirium,2020-05-12,Chaos Orb,Regal Orb,6.0,High,61
Delirium,2020-05-13,Chaos Orb,Regal Orb,6.00574,High,62
Delirium,2020-05-14,Chaos Orb,Regal Orb,6.13897,High,63
Delirium,2020-05-15,Chaos Orb,Regal Orb,6.0,High,64
Delirium,2020-05-16,Chaos Orb,Regal Orb,6.10739,High,65
Delirium,2020-05-17,Chaos Orb,Regal Orb,6.15694,High,66
Delirium,2020-05-18,Chaos Orb,Regal Orb,6.10255,High,67
Delirium,2020-05-19,Chaos Orb,Regal Orb,6.09611,High,68
Delirium,2020-05-20,Chaos Orb,Regal Orb,6.10333,High,69
Delirium,2020-05-21,Chaos Orb,Regal Orb,6.19988,High,70
Delirium,2020-05-22,Chaos Orb,Regal Orb,6.26684,High,71
Delirium,2020-05-23,Chaos Orb,Regal Orb,6.11251,High,72
Delirium,2020-05-24,Chaos Orb,Regal Orb,6.0,High,73
Delirium,2020-05-25,Chaos Orb,Regal Orb,6.21703,High,74
Delirium,2020-05-26,Chaos Orb,Regal Orb,6.0,High,75
Delirium,2020-05-27,Chaos Orb,Regal Orb,6.0,High,76
Delirium,2020-05-28,Chaos Orb,Regal Orb,6.0,High,77
Delirium,2020-05-29,Chaos Orb,Regal Orb,6.0,High,78
Delirium,2020-05-30,Chaos Orb,Regal Orb,6.0116,High,79
Delirium,2020-05-31,Chaos Orb,Regal Orb,6.66266,High,80
Delirium,2020-06-01,Chaos Orb,Regal Orb,6.39333,High,81
Delirium,2020-06-02,Chaos Orb,Regal Orb,7.43753,High,82
Delirium,2020-06-03,Chaos Orb,Regal Orb,8.09279,High,83
Delirium,2020-06-04,Chaos Orb,Regal Orb,7.87646,High,84
Delirium,2020-06-05,Chaos Orb,Regal Orb,7.52245,High,85
Delirium,2020-06-06,Chaos Orb,Regal Orb,7.7561,High,86
Delirium,2020-06-07,Chaos Orb,Regal Orb,6.66804,High,87
Delirium,2020-06-08,Chaos Orb,Regal Orb,7.58673,High,88
Delirium,2020-06-09,Chaos Orb,Regal Orb,8.06828,High,89
Delirium,2020-06-10,Chaos Orb,Regal Orb,8.22386,High,90
Delirium,2020-06-11,Chaos Orb,Regal Orb,7.60732,High,91
Delirium,2020-06-12,Chaos Orb,Regal Orb,6.80947,High,92
Delirium,2020-06-13,Chaos Orb,Regal Orb,8.3373,High,93
Delirium,2020-06-14,Chaos Orb,Regal Orb,7.34933,High,94
Delirium,2020-06-15,Chaos Orb,Regal Orb,7.0,High,95
Delirium,2020-03-14,Splinter of Chayula,Chaos Orb,1.0,High,2
Delirium,2020-03-15,Splinter of Chayula,Chaos Orb,0.65632,High,3
Delirium,2020-03-16,Splinter of Chayula,Chaos Orb,0.96946,High,4
Delirium,2020-03-17,Splinter of Chayula,Chaos Orb,1.0,High,5
Delirium,2020-03-18,Splinter of Chayula,Chaos Orb,1.0,High,6
Delirium,2020-03-19,Splinter of Chayula,Chaos Orb,1.0,High,7
Delirium,2020-03-20,Splinter of Chayula,Chaos Orb,0.96592,High,8
Delirium,2020-03-21,Splinter of Chayula,Chaos Orb,0.83333,High,9
Delirium,2020-03-22,Splinter of Chayula,Chaos Orb,0.69068,High,10
Delirium,2020-03-23,Splinter of Chayula,Chaos Orb,0.5962,High,11
Delirium,2020-03-24,Splinter of Chayula,Chaos Orb,0.5,High,12
Delirium,2020-03-25,Splinter of Chayula,Chaos Orb,0.5,High,13
Delirium,2020-03-26,Splinter of Chayula,Chaos Orb,0.5,High,14
Delirium,2020-03-27,Splinter of Chayula,Chaos Orb,0.51922,High,15
Delirium,2020-03-28,Splinter of Chayula,Chaos Orb,0.51746,High,16
Delirium,2020-03-29,Splinter of Chayula,Chaos Orb,0.5,High,17
Delirium,2020-03-30,Splinter of Chayula,Chaos Orb,0.5,High,18
Delirium,2020-03-31,Splinter of Chayula,Chaos Orb,0.5,High,19
Delirium,2020-04-01,Splinter of Chayula,Chaos Orb,0.51048,High,20
Delirium,2020-04-02,Splinter of Chayula,Chaos Orb,0.51086,High,21
Delirium,2020-04-03,Splinter of Chayula,Chaos Orb,0.5085,High,22
Delirium,2020-04-04,Splinter of Chayula,Chaos Orb,0.65042,High,23
Delirium,2020-04-05,Splinter of Chayula,Chaos Orb,0.76007,High,24
Delirium,2020-04-06,Splinter of Chayula,Chaos Orb,0.76232,High,25
Delirium,2020-04-07,Splinter of Chayula,Chaos Orb,0.72968,High,26
Delirium,2020-04-08,Splinter of Chayula,Chaos Orb,0.7156,High,27
Delirium,2020-04-09,Splinter of Chayula,Chaos Orb,0.5,High,28
Delirium,2020-04-15,Splinter of Chayula,Chaos Orb,0.91128,High,34
Delirium,2020-04-16,Splinter of Chayula,Chaos Orb,0.66667,High,35
Delirium,2020-04-17,Splinter of Chayula,Chaos Orb,0.65755,High,36
Delirium,2020-04-18,Splinter of Chayula,Chaos Orb,0.63386,High,37
Delirium,2020-04-19,Splinter of Chayula,Chaos Orb,0.5,High,38
Delirium,2020-04-20,Splinter of Chayula,Chaos Orb,0.64164,High,39
Delirium,2020-04-21,Splinter of Chayula,Chaos Orb,0.66667,High,40
Delirium,2020-04-22,Splinter of Chayula,Chaos Orb,0.70001,High,41
Delirium,2020-04-23,Splinter of Chayula,Chaos Orb,0.67463,High,42
Delirium,2020-04-24,Splinter of Chayula,Chaos Orb,0.64402,High,43
Delirium,2020-04-25,Splinter of Chayula,Chaos Orb,0.66667,High,44
Delirium,2020-04-26,Splinter of Chayula,Chaos Orb,0.66667,High,45
Delirium,2020-04-27,Splinter of Chayula,Chaos Orb,0.771,High,46
Delirium,2020-04-28,Splinter of Chayula,Chaos Orb,0.81125,High,47
Delirium,2020-04-29,Splinter of Chayula,Chaos Orb,0.81421,High,48
Delirium,2020-04-30,Splinter of Chayula,Chaos Orb,0.79365,High,49
Delirium,2020-05-01,Splinter of Chayula,Chaos Orb,0.75439,High,50
Delirium,2020-05-02,Splinter of Chayula,Chaos Orb,0.95032,High,51
Delirium,2020-05-03,Splinter of Chayula,Chaos Orb,0.90909,High,52
Delirium,2020-05-04,Splinter of Chayula,Chaos Orb,0.9,High,53
Delirium,2020-05-05,Splinter of Chayula,Chaos Orb,0.90909,High,54
Delirium,2020-05-06,Splinter of Chayula,Chaos Orb,0.93273,High,55
